date,category,description,amount,merchanttype,location,timeofday,paymentmethod,month,day_of_week
2026-04-18,Entertainment,Gaming,909.9,Online,Pune,Night,NetBanking,4,Saturday
2026-04-18,Shopping,Clothing,2157.83,Services,Delhi,Evening,UPI,4,Saturday
2026-04-18,Healthcare,Dental checkup,3223.41,Online,Mumbai,Night,UPI,4,Saturday
2026-04-18,Shopping,Clothing,1662.72,Services,Ahmedabad,Afternoon,UPI,4,Saturday
2026-04-18,Travel,Hotel booking,3747.84,Online,Pune,Afternoon,UPI,4,Saturday
2026-04-18,Shopping,Electronics,1313.57,Online,Ahmedabad,Afternoon,UPI,4,Saturday
2026-04-18,Food,Street food,614.39,Services,Ahmedabad,Morning,UPI,4,Saturday
2026-04-18,Entertainment,Movie tickets,1208.31,Offline,Delhi,Evening,UPI,4,Saturday
2026-04-18,Entertainment,Streaming subscription,1126.29,Services,Ahmedabad,Afternoon,UPI,4,Saturday
2026-04-18,Healthcare,Dental checkup,1963.22,Subscription,Ahmedabad,Afternoon,Card,4,Saturday
2026-04-18,Entertainment,Gaming,1057.28,Online,Mumbai,Morning,UPI,4,Saturday
2026-04-18,Bills,Water bill,1564.36,Online,Mumbai,Night,UPI,4,Saturday
2026-04-18,Grocery,Vegetables,541.09,Subscription,Bangalore,Morning,UPI,4,Saturday
2026-04-18,Healthcare,Doctor visit,2483.98,Online,Pune,Afternoon,Card,4,Saturday
2026-04-18,Healthcare,Pharmacy,3710.2,Services,Delhi,Night,UPI,4,Saturday
2026-04-18,Shopping,Home decor,2101.88,Services,Delhi,Morning,UPI,4,Saturday
2026-04-18,Entertainment,Movie tickets,685.28,Subscription,Ahmedabad,Afternoon,Cash,4,Saturday
2026-04-18,Healthcare,Pharmacy,3655.64,Subscription,Mumbai,Night,UPI,4,Saturday
2026-04-19,Healthcare,Lab test,2322.88,Offline,Pune,Evening,UPI,4,Sunday
2026-04-19,Shopping,Clothing,1458.53,Offline,Ahmedabad,Morning,UPI,4,Sunday
2026-04-19,Healthcare,Doctor visit,2171.82,Online,Bangalore,Night,Card,4,Sunday
2026-04-19,Food,Food delivery,530.0,Offline,Mumbai,Afternoon,UPI,4,Sunday
2026-04-19,Travel,Train ticket,5302.65,Online,Delhi,Night,UPI,4,Sunday
2026-04-19,Bills,Water bill,1881.89,Offline,Bangalore,Night,Cash,4,Sunday
2026-04-19,Food,Cafe coffee,504.27,Online,Bangalore,Afternoon,NetBanking,4,Sunday
2026-04-19,Shopping,Clothing,1597.18,Subscription,Mumbai,Afternoon,NetBanking,4,Sunday
2026-04-19,Shopping,Accessories,1821.92,Subscription,Mumbai,Morning,NetBanking,4,Sunday
2026-04-19,Entertainment,Movie tickets,1230.96,Online,Ahmedabad,Night,UPI,4,Sunday
2026-04-19,Travel,Flight ticket,8154.41,Services,Mumbai,Afternoon,Cash,4,Sunday
2026-04-19,Entertainment,Gaming,829.87,Subscription,Pune,Night,UPI,4,Sunday
2026-04-20,Entertainment,Concert,1080.91,Services,Mumbai,Afternoon,UPI,4,Monday
2026-04-20,Travel,Cab ride,4562.24,Offline,Ahmedabad,Morning,NetBanking,4,Monday
2026-04-20,Shopping,Clothing,1090.74,Subscription,Mumbai,Afternoon,UPI,4,Monday
2026-04-20,Bills,Water bill,1205.13,Offline,Pune,Morning,NetBanking,4,Monday
2026-04-20,Travel,Train ticket,4290.28,Offline,Pune,Night,UPI,4,Monday
2026-04-20,Healthcare,Pharmacy,1779.73,Subscription,Ahmedabad,Morning,Card,4,Monday
2026-04-20,Entertainment,Concert,724.96,Subscription,Pune,Afternoon,UPI,4,Monday
2026-04-20,Food,Cafe coffee,301.14,Subscription,Bangalore,Morning,Cash,4,Monday
2026-04-20,Grocery,Supermarket run,512.35,Offline,Ahmedabad,Morning,UPI,4,Monday
2026-04-20,Travel,Hotel booking,4675.52,Subscription,Delhi,Night,Cash,4,Monday
2026-04-20,Entertainment,Gaming,954.31,Offline,Mumbai,Evening,NetBanking,4,Monday
2026-04-20,Bills,Water bill,1091.07,Subscription,Pune,Morning,UPI,4,Monday
2026-04-20,Shopping,Home decor,1549.26,Offline,Mumbai,Morning,NetBanking,4,Monday
2026-04-20,Grocery,Daily essentials,952.96,Offline,Bangalore,Evening,Card,4,Monday
2026-04-20,Healthcare,Pharmacy,2416.84,Subscription,Ahmedabad,Evening,UPI,4,Monday
2026-04-21,Travel,Train ticket,5214.86,Online,Bangalore,Evening,UPI,4,Tuesday
2026-04-21,Food,Food delivery,429.37,Online,Pune,Afternoon,UPI,4,Tuesday
2026-04-21,Travel,Cab ride,5322.27,Offline,Mumbai,Evening,NetBanking,4,Tuesday
2026-04-21,Food,Street food,333.43,Subscription,Bangalore,Night,Card,4,Tuesday
2026-04-21,Food,Street food,292.95,Subscription,Pune,Afternoon,UPI,4,Tuesday
2026-04-21,Entertainment,Streaming subscription,854.38,Offline,Mumbai,Morning,Card,4,Tuesday
2026-04-21,Food,Cafe coffee,445.83,Online,Bangalore,Evening,Card,4,Tuesday
2026-04-22,Healthcare,Dental checkup,2792.75,Offline,Mumbai,Night,UPI,4,Wednesday
2026-04-22,Entertainment,Movie tickets,717.47,Services,Pune,Night,UPI,4,Wednesday
2026-04-22,Entertainment,Gaming,534.74,Subscription,Ahmedabad,Afternoon,UPI,4,Wednesday
2026-04-22,Bills,Water bill,1126.01,Offline,Pune,Afternoon,UPI,4,Wednesday
2026-04-22,Food,Restaurant lunch,389.73,Offline,Pune,Evening,Cash,4,Wednesday
2026-04-22,Bills,Electricity bill,1110.03,Online,Ahmedabad,Afternoon,UPI,4,Wednesday
2026-04-22,Food,Street food,335.2,Services,Pune,Evening,UPI,4,Wednesday
2026-04-22,Bills,Electricity bill,1855.59,Services,Delhi,Night,Cash,4,Wednesday
2026-04-22,Travel,Hotel booking,5876.91,Online,Bangalore,Night,UPI,4,Wednesday
2026-04-22,Healthcare,Pharmacy,2957.99,Offline,Bangalore,Night,Cash,4,Wednesday
2026-04-22,Shopping,Clothing,1083.4,Subscription,Ahmedabad,Morning,UPI,4,Wednesday
2026-04-23,Healthcare,Dental checkup,3174.83,Services,Delhi,Afternoon,UPI,4,Thursday
2026-04-23,Food,Food delivery,369.46,Subscription,Bangalore,Morning,UPI,4,Thursday
2026-04-23,Travel,Flight ticket,3617.99,Subscription,Bangalore,Night,UPI,4,Thursday
2026-04-23,Healthcare,Dental checkup,3831.39,Offline,Mumbai,Night,NetBanking,4,Thursday
2026-04-23,Food,Cafe coffee,367.33,Subscription,Mumbai,Afternoon,UPI,4,Thursday
2026-04-23,Bills,Water bill,1294.52,Services,Pune,Night,Card,4,Thursday
2026-04-23,Bills,Mobile recharge,962.63,Online,Pune,Afternoon,UPI,4,Thursday
2026-04-23,Grocery,Daily essentials,730.75,Offline,Mumbai,Afternoon,UPI,4,Thursday
2026-04-23,Bills,Mobile recharge,1006.26,Subscription,Mumbai,Morning,UPI,4,Thursday
2026-04-23,Food,Street food,464.13,Online,Ahmedabad,Night,UPI,4,Thursday
2026-04-23,Bills,Water bill,1392.72,Subscription,Bangalore,Night,UPI,4,Thursday
2026-04-24,Food,Cafe coffee,480.51,Services,Delhi,Evening,UPI,4,Friday
2026-04-24,Travel,Hotel booking,7146.29,Services,Mumbai,Night,NetBanking,4,Friday
2026-04-24,Entertainment,Concert,1164.89,Services,Bangalore,Morning,Card,4,Friday
2026-04-24,Shopping,Accessories,1619.53,Subscription,Bangalore,Evening,NetBanking,4,Friday
2026-04-24,Travel,Train ticket,3507.62,Subscription,Pune,Evening,NetBanking,4,Friday
2026-04-24,Grocery,Supermarket run,676.93,Services,Pune,Night,Cash,4,Friday
2026-04-24,Grocery,Vegetables,772.18,Online,Delhi,Morning,UPI,4,Friday
2026-04-24,Grocery,Snacks,1090.65,Services,Bangalore,Evening,UPI,4,Friday
2026-04-25,Entertainment,Movie tickets,950.03,Online,Mumbai,Afternoon,UPI,4,Saturday
2026-04-25,Food,Food delivery,354.71,Online,Ahmedabad,Evening,Card,4,Saturday
2026-04-25,Grocery,Snacks,542.37,Services,Delhi,Morning,UPI,4,Saturday
2026-04-25,Entertainment,Streaming subscription,1012.13,Offline,Ahmedabad,Night,Card,4,Saturday
2026-04-25,Shopping,Home decor,1570.56,Offline,Bangalore,Afternoon,UPI,4,Saturday
2026-04-25,Shopping,Electronics,1589.84,Online,Ahmedabad,Morning,Card,4,Saturday
2026-04-25,Grocery,Daily essentials,575.57,Subscription,Pune,Afternoon,UPI,4,Saturday
2026-04-25,Bills,Mobile recharge,1156.56,Offline,Bangalore,Night,UPI,4,Saturday
2026-04-25,Bills,Mobile recharge,1075.54,Services,Ahmedabad,Evening,UPI,4,Saturday
2026-04-25,Shopping,Home decor,1618.92,Offline,Ahmedabad,Afternoon,UPI,4,Saturday
2026-04-25,Entertainment,Movie tickets,1490.54,Services,Delhi,Afternoon,UPI,4,Saturday
2026-04-25,Travel,Flight ticket,4850.05,Subscription,Pune,Afternoon,Card,4,Saturday
2026-04-25,Shopping,Clothing,1343.29,Subscription,Ahmedabad,Night,Card,4,Saturday
2026-04-25,Entertainment,Concert,882.83,Subscription,Ahmedabad,Afternoon,NetBanking,4,Saturday
2026-04-25,Shopping,Accessories,1901.88,Online,Mumbai,Morning,UPI,4,Saturday
2026-04-26,Entertainment,Gaming,1204.1,Subscription,Delhi,Night,UPI,4,Sunday
2026-04-26,Bills,Water bill,1597.31,Offline,Delhi,Night,UPI,4,Sunday
2026-04-26,Healthcare,Lab test,2798.97,Services,Ahmedabad,Afternoon,UPI,4,Sunday
2026-04-26,Bills,Electricity bill,1299.15,Subscription,Mumbai,Evening,Cash,4,Sunday
2026-04-26,Food,Street food,473.51,Offline,Delhi,Afternoon,UPI,4,Sunday
2026-04-26,Entertainment,Streaming subscription,1235.93,Services,Pune,Evening,UPI,4,Sunday
2026-04-26,Grocery,Snacks,633.31,Subscription,Bangalore,Morning,Card,4,Sunday
2026-04-26,Shopping,Electronics,1583.75,Offline,Mumbai,Night,UPI,4,Sunday
2026-04-26,Shopping,Clothing,1553.91,Services,Bangalore,Morning,UPI,4,Sunday
2026-04-26,Grocery,Vegetables,641.86,Services,Ahmedabad,Afternoon,UPI,4,Sunday
2026-04-26,Shopping,Accessories,2119.6,Services,Delhi,Evening,UPI,4,Sunday
2026-04-26,Food,Cafe coffee,367.41,Online,Bangalore,Afternoon,UPI,4,Sunday
2026-04-27,Travel,Hotel booking,7049.0,Offline,Mumbai,Morning,UPI,4,Monday
2026-04-27,Shopping,Clothing,1948.06,Online,Bangalore,Night,Cash,4,Monday
2026-04-27,Grocery,Snacks,743.52,Services,Delhi,Evening,UPI,4,Monday
2026-04-27,Food,Cafe coffee,414.96,Subscription,Mumbai,Evening,UPI,4,Monday
2026-04-27,Healthcare,Dental checkup,2798.01,Online,Delhi,Evening,UPI,4,Monday
2026-04-27,Travel,Train ticket,5743.08,Online,Delhi,Evening,UPI,4,Monday
2026-04-27,Entertainment,Movie tickets,656.59,Offline,Ahmedabad,Morning,UPI,4,Monday
2026-04-27,Shopping,Home decor,1254.4,Subscription,Pune,Evening,UPI,4,Monday
2026-04-27,Shopping,Electronics,1486.16,Subscription,Delhi,Morning,Card,4,Monday
2026-04-27,Bills,Mobile recharge,1527.81,Offline,Mumbai,Afternoon,NetBanking,4,Monday
2026-04-28,Travel,Flight ticket,6719.79,Services,Delhi,Night,UPI,4,Tuesday
2026-04-28,Entertainment,Streaming subscription,850.24,Offline,Ahmedabad,Evening,Card,4,Tuesday
2026-04-28,Travel,Flight ticket,5259.22,Offline,Pune,Afternoon,UPI,4,Tuesday
2026-04-28,Shopping,Clothing,1411.57,Subscription,Pune,Afternoon,UPI,4,Tuesday
2026-04-28,Shopping,Accessories,1203.33,Services,Pune,Morning,Cash,4,Tuesday
2026-04-28,Bills,Electricity bill,1332.44,Services,Ahmedabad,Afternoon,Card,4,Tuesday
2026-04-28,Food,Restaurant lunch,468.28,Services,Delhi,Evening,Card,4,Tuesday
2026-04-28,Shopping,Home decor,1688.45,Online,Ahmedabad,Night,Card,4,Tuesday
2026-04-28,Bills,Water bill,1166.26,Subscription,Bangalore,Night,UPI,4,Tuesday
2026-04-28,Food,Restaurant lunch,466.91,Subscription,Bangalore,Evening,UPI,4,Tuesday
2026-04-28,Shopping,Clothing,2246.19,Offline,Pune,Night,NetBanking,4,Tuesday
2026-04-28,Grocery,Supermarket run,975.71,Services,Bangalore,Afternoon,UPI,4,Tuesday
2026-04-28,Healthcare,Lab test,2953.69,Subscription,Mumbai,Afternoon,UPI,4,Tuesday
2026-04-28,Bills,Water bill,1196.81,Subscription,Bangalore,Night,NetBanking,4,Tuesday
2026-04-28,Bills,Mobile recharge,1566.43,Services,Delhi,Evening,UPI,4,Tuesday
2026-04-28,Food,Restaurant lunch,358.62,Subscription,Ahmedabad,Afternoon,UPI,4,Tuesday
2026-04-29,Grocery,Vegetables,816.05,Subscription,Delhi,Evening,UPI,4,Wednesday
2026-04-29,Grocery,Vegetables,583.15,Subscription,Bangalore,Morning,NetBanking,4,Wednesday
2026-04-29,Bills,Mobile recharge,933.81,Offline,Ahmedabad,Morning,Cash,4,Wednesday
2026-04-29,Grocery,Vegetables,995.87,Offline,Mumbai,Afternoon,UPI,4,Wednesday
2026-04-29,Bills,Internet bill,1860.41,Services,Delhi,Afternoon,UPI,4,Wednesday
2026-04-29,Food,Street food,406.21,Subscription,Bangalore,Afternoon,UPI,4,Wednesday
2026-04-29,Grocery,Supermarket run,579.73,Offline,Mumbai,Afternoon,UPI,4,Wednesday
2026-04-29,Shopping,Clothing,1088.46,Subscription,Pune,Evening,UPI,4,Wednesday
2026-04-29,Healthcare,Dental checkup,3025.27,Offline,Delhi,Afternoon,UPI,4,Wednesday
2026-04-29,Healthcare,Lab test,2040.67,Online,Ahmedabad,Afternoon,Cash,4,Wednesday
2026-04-29,Grocery,Vegetables,707.82,Online,Delhi,Evening,Card,4,Wednesday
2026-04-29,Healthcare,Pharmacy,2663.1,Online,Ahmedabad,Afternoon,NetBanking,4,Wednesday
2026-04-30,Travel,Hotel booking,4633.69,Offline,Pune,Afternoon,UPI,4,Thursday
2026-04-30,Travel,Hotel booking,5863.59,Online,Delhi,Morning,UPI,4,Thursday
2026-04-30,Grocery,Supermarket run,665.08,Services,Pune,Night,UPI,4,Thursday
2026-04-30,Shopping,Home decor,1478.66,Subscription,Pune,Evening,NetBanking,4,Thursday
2026-04-30,Grocery,Vegetables,606.71,Subscription,Pune,Morning,Card,4,Thursday
2026-04-30,Bills,Internet bill,1282.9,Offline,Bangalore,Morning,UPI,4,Thursday
2026-05-01,Food,Street food,270.68,Offline,Ahmedabad,Morning,Card,5,Friday
2026-05-01,Shopping,Clothing,1322.11,Online,Ahmedabad,Morning,UPI,5,Friday
2026-05-01,Shopping,Home decor,1918.17,Services,Delhi,Evening,Card,5,Friday
2026-05-01,Grocery,Daily essentials,356.51,Services,Delhi,Morning,UPI,5,Friday
2026-05-01,Bills,Electricity bill,1331.1,Online,Delhi,Night,NetBanking,5,Friday
2026-05-01,Entertainment,Gaming,1014.48,Online,Mumbai,Evening,UPI,5,Friday
2026-05-01,Bills,Electricity bill,1329.66,Services,Bangalore,Afternoon,NetBanking,5,Friday
2026-05-01,Travel,Flight ticket,6689.03,Subscription,Bangalore,Evening,Card,5,Friday
2026-05-01,Grocery,Supermarket run,639.91,Subscription,Ahmedabad,Morning,NetBanking,5,Friday
2026-05-01,Food,Food delivery,339.75,Offline,Pune,Night,UPI,5,Friday
2026-05-01,Entertainment,Streaming subscription,605.74,Subscription,Ahmedabad,Morning,UPI,5,Friday
2026-05-01,Food,Street food,410.31,Subscription,Delhi,Night,UPI,5,Friday
2026-05-01,Food,Cafe coffee,321.68,Offline,Mumbai,Afternoon,UPI,5,Friday
2026-05-01,Grocery,Snacks,648.64,Online,Delhi,Night,NetBanking,5,Friday
2026-05-01,Shopping,Clothing,1694.62,Online,Bangalore,Night,UPI,5,Friday
2026-05-02,Grocery,Snacks,709.2,Subscription,Mumbai,Night,NetBanking,5,Saturday
2026-05-02,Travel,Train ticket,4014.96,Online,Ahmedabad,Night,UPI,5,Saturday
2026-05-02,Food,Food delivery,436.21,Online,Pune,Afternoon,UPI,5,Saturday
2026-05-02,Bills,Internet bill,1552.8,Services,Pune,Night,Cash,5,Saturday
2026-05-02,Entertainment,Movie tickets,1444.49,Offline,Bangalore,Evening,UPI,5,Saturday
2026-05-02,Healthcare,Lab test,3422.62,Services,Ahmedabad,Afternoon,UPI,5,Saturday
2026-05-03,Travel,Hotel booking,5043.17,Subscription,Bangalore,Night,NetBanking,5,Sunday
2026-05-03,Food,Restaurant lunch,448.11,Services,Pune,Afternoon,UPI,5,Sunday
2026-05-03,Bills,Electricity bill,1370.52,Offline,Bangalore,Afternoon,Cash,5,Sunday
2026-05-03,Grocery,Snacks,491.51,Subscription,Ahmedabad,Night,UPI,5,Sunday
2026-05-03,Grocery,Supermarket run,782.39,Offline,Delhi,Evening,UPI,5,Sunday
2026-05-03,Entertainment,Concert,1091.1,Subscription,Delhi,Night,UPI,5,Sunday
2026-05-03,Travel,Train ticket,5535.75,Services,Bangalore,Evening,UPI,5,Sunday
2026-05-03,Bills,Electricity bill,1990.52,Services,Mumbai,Afternoon,UPI,5,Sunday
2026-05-03,Grocery,Vegetables,741.69,Subscription,Mumbai,Afternoon,NetBanking,5,Sunday
2026-05-03,Entertainment,Streaming subscription,1187.51,Services,Bangalore,Afternoon,UPI,5,Sunday
2026-05-03,Food,Cafe coffee,360.52,Subscription,Bangalore,Morning,UPI,5,Sunday
2026-05-03,Healthcare,Lab test,3063.17,Offline,Mumbai,Morning,UPI,5,Sunday
2026-05-03,Bills,Water bill,1699.76,Offline,Mumbai,Evening,UPI,5,Sunday
2026-05-04,Healthcare,Lab test,2322.54,Subscription,Ahmedabad,Afternoon,Card,5,Monday
2026-05-04,Grocery,Vegetables,596.79,Online,Pune,Afternoon,UPI,5,Monday
2026-05-04,Entertainment,Streaming subscription,804.6,Online,Bangalore,Afternoon,UPI,5,Monday
2026-05-04,Entertainment,Movie tickets,1347.92,Services,Mumbai,Night,NetBanking,5,Monday
2026-05-04,Shopping,Accessories,1701.75,Online,Mumbai,Afternoon,Cash,5,Monday
2026-05-04,Grocery,Supermarket run,498.26,Subscription,Ahmedabad,Afternoon,UPI,5,Monday
2026-05-04,Bills,Internet bill,975.77,Offline,Ahmedabad,Afternoon,UPI,5,Monday
2026-05-04,Travel,Hotel booking,4701.98,Online,Bangalore,Morning,UPI,5,Monday
2026-05-04,Entertainment,Streaming subscription,998.76,Services,Bangalore,Night,Card,5,Monday
2026-05-04,Entertainment,Movie tickets,1031.92,Services,Ahmedabad,Evening,Cash,5,Monday
2026-05-04,Healthcare,Dental checkup,2581.47,Online,Bangalore,Afternoon,UPI,5,Monday
2026-05-05,Food,Restaurant lunch,376.3,Services,Mumbai,Morning,UPI,5,Tuesday
2026-05-05,Travel,Flight ticket,9027.14,Services,Mumbai,Evening,UPI,5,Tuesday
2026-05-05,Bills,Electricity bill,1162.61,Subscription,Delhi,Night,UPI,5,Tuesday
2026-05-05,Bills,Electricity bill,1070.0,Online,Bangalore,Afternoon,NetBanking,5,Tuesday
2026-05-05,Grocery,Daily essentials,542.64,Services,Ahmedabad,Afternoon,UPI,5,Tuesday
2026-05-05,Healthcare,Pharmacy,2925.64,Services,Mumbai,Evening,Cash,5,Tuesday
2026-05-05,Travel,Train ticket,7323.66,Services,Bangalore,Morning,UPI,5,Tuesday
2026-05-05,Entertainment,Concert,1104.78,Services,Delhi,Evening,UPI,5,Tuesday
2026-05-05,Healthcare,Doctor visit,2797.79,Online,Pune,Afternoon,UPI,5,Tuesday
2026-05-05,Shopping,Home decor,1737.18,Services,Bangalore,Afternoon,UPI,5,Tuesday
2026-05-05,Food,Cafe coffee,507.7,Services,Bangalore,Night,UPI,5,Tuesday
2026-05-05,Travel,Train ticket,3865.58,Subscription,Mumbai,Afternoon,UPI,5,Tuesday
2026-05-05,Grocery,Vegetables,791.76,Services,Mumbai,Afternoon,UPI,5,Tuesday
2026-05-05,Bills,Internet bill,1397.9,Subscription,Bangalore,Night,NetBanking,5,Tuesday
2026-05-05,Entertainment,Streaming subscription,1183.29,Online,Delhi,Night,UPI,5,Tuesday
2026-05-06,Travel,Hotel booking,5575.05,Offline,Pune,Afternoon,Card,5,Wednesday
2026-05-06,Bills,Mobile recharge,1034.65,Offline,Delhi,Morning,Card,5,Wednesday
2026-05-06,Healthcare,Lab test,2431.81,Subscription,Mumbai,Afternoon,NetBanking,5,Wednesday
2026-05-06,Entertainment,Gaming,708.64,Subscription,Delhi,Morning,NetBanking,5,Wednesday
2026-05-06,Shopping,Clothing,1371.41,Online,Ahmedabad,Afternoon,UPI,5,Wednesday
2026-05-06,Healthcare,Doctor visit,3039.59,Offline,Delhi,Night,UPI,5,Wednesday
2026-05-06,Travel,Cab ride,6718.2,Services,Mumbai,Evening,UPI,5,Wednesday
2026-05-06,Food,Street food,268.08,Subscription,Ahmedabad,Morning,UPI,5,Wednesday
2026-05-06,Food,Street food,313.76,Online,Ahmedabad,Night,UPI,5,Wednesday
2026-05-06,Shopping,Electronics,2027.74,Offline,Mumbai,Afternoon,Card,5,Wednesday
2026-05-06,Healthcare,Dental checkup,3142.0,Offline,Pune,Afternoon,NetBanking,5,Wednesday
2026-05-06,Bills,Internet bill,1282.82,Online,Bangalore,Morning,NetBanking,5,Wednesday
2026-05-06,Healthcare,Pharmacy,2570.81,Subscription,Mumbai,Morning,Card,5,Wednesday
2026-05-07,Healthcare,Lab test,2385.21,Offline,Ahmedabad,Evening,UPI,5,Thursday
2026-05-07,Grocery,Snacks,494.39,Online,Delhi,Night,UPI,5,Thursday
2026-05-07,Travel,Hotel booking,4428.36,Online,Delhi,Afternoon,UPI,5,Thursday
2026-05-07,Travel,Hotel booking,5742.3,Online,Bangalore,Night,UPI,5,Thursday
2026-05-08,Travel,Hotel booking,5160.71,Offline,Mumbai,Morning,UPI,5,Friday
2026-05-08,Healthcare,Doctor visit,2652.93,Online,Bangalore,Evening,NetBanking,5,Friday
2026-05-08,Entertainment,Gaming,1068.91,Services,Delhi,Night,UPI,5,Friday
2026-05-08,Travel,Hotel booking,6079.57,Services,Delhi,Evening,UPI,5,Friday
2026-05-08,Food,Street food,325.87,Subscription,Bangalore,Evening,Cash,5,Friday
2026-05-08,Entertainment,Gaming,933.93,Offline,Delhi,Morning,Card,5,Friday
2026-05-08,Travel,Flight ticket,5888.65,Online,Delhi,Night,UPI,5,Friday
2026-05-08,Grocery,Snacks,663.9,Online,Delhi,Night,UPI,5,Friday
2026-05-08,Healthcare,Lab test,2195.66,Online,Delhi,Night,UPI,5,Friday
2026-05-08,Entertainment,Movie tickets,1041.19,Online,Mumbai,Evening,UPI,5,Friday
2026-05-09,Grocery,Vegetables,722.01,Offline,Ahmedabad,Night,UPI,5,Saturday
2026-05-09,Travel,Hotel booking,5712.03,Online,Pune,Evening,Card,5,Saturday
2026-05-09,Bills,Mobile recharge,892.18,Subscription,Delhi,Afternoon,Card,5,Saturday
2026-05-09,Travel,Hotel booking,5287.18,Online,Pune,Evening,UPI,5,Saturday
2026-05-09,Bills,Water bill,1309.18,Online,Mumbai,Morning,NetBanking,5,Saturday
2026-05-09,Bills,Internet bill,966.84,Subscription,Ahmedabad,Evening,Cash,5,Saturday
2026-05-09,Bills,Electricity bill,1424.07,Offline,Mumbai,Afternoon,NetBanking,5,Saturday
2026-05-09,Bills,Mobile recharge,1299.85,Online,Delhi,Afternoon,UPI,5,Saturday
2026-05-09,Bills,Electricity bill,1389.48,Services,Bangalore,Evening,UPI,5,Saturday
2026-05-09,Shopping,Electronics,1525.03,Subscription,Pune,Morning,UPI,5,Saturday
2026-05-09,Travel,Hotel booking,6051.33,Offline,Mumbai,Afternoon,UPI,5,Saturday
2026-05-09,Shopping,Electronics,2052.34,Offline,Bangalore,Night,UPI,5,Saturday
2026-05-10,Shopping,Home decor,2232.97,Services,Bangalore,Night,Cash,5,Sunday
2026-05-10,Healthcare,Doctor visit,2795.37,Subscription,Delhi,Morning,UPI,5,Sunday
2026-05-10,Grocery,Supermarket run,819.09,Online,Bangalore,Evening,NetBanking,5,Sunday
2026-05-10,Shopping,Clothing,1982.08,Subscription,Mumbai,Night,UPI,5,Sunday
2026-05-10,Shopping,Home decor,1257.29,Services,Ahmedabad,Evening,UPI,5,Sunday
2026-05-10,Grocery,Vegetables,518.84,Online,Ahmedabad,Afternoon,UPI,5,Sunday
2026-05-10,Travel,Flight ticket,3735.13,Subscription,Ahmedabad,Evening,UPI,5,Sunday
2026-05-10,Travel,Train ticket,3808.9,Offline,Pune,Night,NetBanking,5,Sunday
2026-05-10,Healthcare,Lab test,2426.9,Online,Ahmedabad,Night,UPI,5,Sunday
2026-05-10,Food,Restaurant lunch,673.41,Services,Pune,Night,UPI,5,Sunday
2026-05-10,Bills,Mobile recharge,1577.18,Online,Bangalore,Night,UPI,5,Sunday
2026-05-10,Food,Restaurant lunch,406.33,Offline,Delhi,Morning,UPI,5,Sunday
2026-05-10,Travel,Flight ticket,5195.43,Online,Mumbai,Night,Card,5,Sunday
2026-05-11,Entertainment,Concert,770.96,Offline,Ahmedabad,Evening,Card,5,Monday
2026-05-11,Shopping,Electronics,2694.28,Services,Mumbai,Evening,Cash,5,Monday
2026-05-11,Bills,Mobile recharge,1717.12,Offline,Mumbai,Night,NetBanking,5,Monday
2026-05-11,Grocery,Snacks,524.75,Online,Ahmedabad,Afternoon,NetBanking,5,Monday
